"","Ctr_S1","Ctr_S2","Ctr_S7","Ctr_S13","RS_S6","RS_S9","RS_S12","RS_S16"
"ENSG00000084774",1007.61512810075,672.287827228321,1050.5329041066,955.291100993994,785.300292134991,809.856123458714,638.424456398055,687.466289482941
"ENSG00000115204",561.11505155363,510.299923156339,464.675550115201,517.106800796233,744.39923525296,525.227078126622,570.395620880229,502.879815886833
"ENSG00000169432",201.323695228833,74.5296460049496,335.647442390905,26.3075001994904,96.3447117665614,294.064262304426,210.366091370506,29.5811656404019
"ENSG00000138085",898.980064833701,683.69542610663,788.117630964618,872.258053489353,1317.92294397655,1088.19502414258,1144.97763163848,863.770036699737
"ENSG00000155755",505.30254198524,958.238305777924,392.315192404954,659.331723749728,715.31403924796,485.913674075228,500.273590423394,812.890431798245
"ENSG00000177917",288.032415451153,190.12664797181,261.543461603302,266.36343951984,212.68549578656,215.437454201638,150.710035608721,133.706868694617
"ENSG00000135940",793.334957436393,609.926286693567,644.268727082801,711.946724148708,734.401199126241,781.55047254171,816.346026213906,882.701982709594
"ENSG00000115073",462.44650785237,374.169243208523,354.827296241813,436.540081435293,343.568877809058,374.26360656927,395.613843472893,359.706974187288
"ENSG00000228486",4.98325978289192,4.56303955132345,5.23086923206605,10.687421956043,9.99803612671863,9.43521697233453,17.7921569815851,22.4816858867055
"ENSG00000196912",19.9330391315677,19.7731713890683,31.3852153923963,20.5527345308519,16.3604227528123,7.86268081027877,11.5125721645551,20.1151926354733
"ENSG00000169554",1201.96225963353,1001.5871815155,820.374657895692,776.8933652662,1253.39016534045,1608.70449378304,1424.41915599632,1017.59209802983
"ENSG00000174501",59.799117394703,25.8572241241662,77.591226942313,69.8792974048963,39.0832321317183,23.5880424308363,20.9319493901001,37.8638920197145
"ENSG00000144152",39.8660782631353,67.6850866779644,72.360357710247,74.8119536923008,262.675676420153,83.344416588955,53.3764709447554,76.911030665045
"ENSG00000278962",11.9598234789406,11.4075988783086,11.3335500028098,18.0864063871496,50.8990930087494,7.86268081027877,8.37277975604006,9.46597300492862
"ENSG00000144161",128.568102398611,115.597001966861,93.2838346385112,121.672188422643,159.059665652342,152.536007719408,140.244060913671,233.099585246367
"ENSG00000286545",5.9799117394703,2.28151977566172,9.58992692545442,12.3316407185111,10.9069485018749,7.86268081027877,5.23298734752504,13.0157128817769
"ENSG00000183671",1154.12296571777,357.438098187003,930.222911769079,881.301256682928,552.618724094993,1951.51737711119,984.848218804212,921.749121354924
"ENSG00000138356",854.130726787674,117.118015150635,469.034607808589,126.604844710047,682.593193742336,1767.53064615067,1216.14625956482,396.387619581386
"ENSG00000082153",4601.54208352239,3184.24110023188,3878.68953557697,3952.70190497343,2873.07201786887,3579.0923048389,3191.07568452077,2994.79720943429
"ENSG00000115295",701.642977431182,494.329284726707,698.321042480817,639.60109860011,574.432621098743,882.192786913278,792.274284415291,773.843293152915
"ENSG00000163466",5566.30117749027,5829.2830268157,5352.92284748092,6290.78098520314,5838.85309800368,5063.56644181953,5108.44224865394,5822.75664465672
"ENSG00000261338",15.9464313052541,24.3362109403917,20.9234769282642,23.0190626745541,24.5406341292185,18.8704339446691,37.6775089021803,23.6649325123216
"ENSG00000127837",910.939888312642,999.305661739835,898.837696376682,970.911179237442,1262.47928909202,817.718804268992,996.360790968767,945.414053867246
"ENSG00000135926",1955.43113880679,2175.8093593894,1917.98538509088,2372.60767424154,4366.41505025057,2225.13866930889,2982.80278808927,2888.30501312885
"ENSG00000127838",178.400700227531,155.903851336884,176.10593081289,180.041954490262,315.392594179215,158.826152367631,169.548790059811,197.602186477885
"ENSG00000246575",0.996651956578383,19.012664797181,5.23086923206605,4.11054690617037,10.9069485018749,11.0077531343903,8.37277975604006,10.6492196305447
"ENSG00000152291",5949.01552881637,6116.75451854908,5339.84567440076,5508.95496364953,8976.41861704302,12981.2860177703,6514.02265019917,6722.02408012494
"ENSG00000042445",595.001218077295,612.968313061116,741.039807876023,591.096645107299,893.460864778583,1231.29581488966,1186.84153041868,963.162753251487
"ENSG00000115459",123.584842615719,114.075988783086,123.79723849223,118.383750897707,166.330964653592,207.57477339136,158.036217895256,175.120500591179
"ENSG00000042493",898.980064833701,163.508917255757,588.47278860743,334.598518162268,57.2614796348431,960.819595016066,180.014764754861,155.005307955706
"ENSG00000168906",2279.34302469476,1695.16919331666,2400.09716597964,1953.33188981216,1855.99907006904,2698.47205408767,1950.85768315733,1419.89595073929
"ENSG00000118640",3.98660782631353,1.52101318377448,11.3335500028098,17.2642970059156,5.45347425093744,4.71760848616726,12.5591696340601,34.3141521428662
"ENSG00000168899",277.06924392879,155.143344744997,281.595126992889,327.199533731162,513.535491963275,503.211571857841,363.169321918238,222.450365615823
"ENSG00000168894",435.536905024753,494.329284726707,392.315192404954,480.933988021933,673.504069990773,690.343375142476,489.807615728343,549.02643428586
"ENSG00000168890",148.501141530179,114.836495374973,115.950934644131,166.888204390517,196.325073033748,314.507232411151,238.624223047142,227.183352118287
"ENSG00000168883",546.165272204954,501.934350645579,628.576119386603,572.188129338916,589.884131476399,743.809604652372,448.990314417648,442.534237980413
"ENSG00000168887",150.494445443336,102.668389904778,147.336150036527,119.205860278941,97.2536241417176,172.978977826133,86.8675899689156,100.575963177367
"ENSG00000135930",998.64526049154,939.98614757263,939.812838694533,931.449928938206,773.48443125796,890.055467723557,795.414076823806,828.272637931254
"ENSG00000143942",63.7857252210165,55.5169812077686,93.2838346385112,78.9225005984711,45.445618757812,44.0310125375611,26.1649367376252,39.0471386453306
"ENSG00000119737",5.9799117394703,17.4916516134065,13.9489846188428,11.509531337277,8.18021137640615,11.0077531343903,15.6989620425751,10.6492196305447
"ENSG00000068878",1257.77476920192,1971.23308617173,1365.25686956924,1457.59993292801,1749.65632217576,1320.93037612683,1194.16771270521,1761.85422554234
"ENSG00000068912",1502.9511505202,2669.37813752422,1244.94687723172,1587.493215163,2434.97625304357,2165.38229515077,2512.88052428152,3006.62967569045
"ENSG00000115486",739.51575178116,736.930887538736,639.037857850735,706.19195848007,878.009354400927,1300.48740602011,971.242451700647,1214.0110378821
"ENSG00000119771",302.982194799828,260.093254425436,259.799838525947,231.834845508009,319.02824367984,581.838379960629,503.413382831909,252.031531256225
"ENSG00000073737",39.8660782631353,695.103024984938,12.2053615414874,36.1728127742993,18.1782475031248,9.43521697233453,9.41937722554507,56.7958380295717
"ENSG00000082438",407.630650240559,290.513518100926,489.958084736853,230.190626745541,435.369027699839,1431.00790747074,555.743256307159,463.832677241502
"ENSG00000079150",375.73778763005,685.976945882291,289.441430840988,359.26179959929,371.745161438902,460.753095482336,542.137489203594,511.162542266146
"ENSG00000115762",1459.09846443075,2495.98263457392,1728.80228119783,2235.31540757545,3676.55055750699,1718.78202512694,2154.94418971081,2371.22623773462
"ENSG00000123989",3623.826514119,3193.36717933452,3353.85898929301,3530.13768301911,5358.94736392119,5791.65068485134,8058.80051518856,5958.83000660257
"ENSG00000205795",10.9631715223622,1.52101318377448,11.3335500028098,4.93265628740445,11.8158608770311,31.4507232411151,37.6775089021803,7.09947975369646
"ENSG00000162972",135.54466609466,107.231429456101,122.925426953552,103.585782035493,160.877490402654,94.3521697233453,104.659746950501,86.3770036699737
"ENSG00000138101",55.8125095683895,43.3488757375727,74.1039807876023,53.4371097802148,53.6258301342181,66.0465188063417,62.7958481703004,63.8953177832682
"ENSG00000128655",3.98660782631353,0,11.3335500028098,1.64421876246815,2.72673712546872,108.504995181847,24.0717417986152,10.6492196305447
"ENSG00000116035",12.956475435519,18.2521582052938,14.8207961575205,17.2642970059156,28.1762836298434,14.1528254585018,26.1649367376252,17.7486993842412
"ENSG00000124357",731.542536128533,956.717292594149,622.47343861586,957.757429137696,929.817359784833,787.840617189933,913.679590877872,993.927165517505
"ENSG00000124370",71.7589408736436,68.4455932698517,43.5905769338837,92.8983600794504,82.7110261392178,44.0310125375611,58.6094582922804,87.5602502955897
"ENSG00000136699",981.702177229707,788.645335787069,1089.76442334709,977.488054287314,951.631256788583,792.5582256761,647.8438336236,667.351096847468
"ENSG00000275111",61.7924213078597,80.6136987400475,61.8986192461149,61.6582035925556,74.5308147628116,70.764127292509,70.1220304568355,74.5445374138129
"ENSG00000115042",117.604930876249,98.8658569453413,118.566369260164,124.960625947579,103.616010767811,100.642314371568,98.3801621334707,104.125703054215
"ENSG00000115207",486.366154810251,455.543448540457,486.470838582142,526.150003989807,537.167213717337,426.157299917109,460.502886582203,466.199170492735
"ENSG00000143882",3.98660782631353,6.84455932698517,8.71811538677674,7.39898443110667,11.8158608770311,9.43521697233453,2.09319493901002,7.09947975369646
"ENSG00000143870",4695.22736744076,4991.20476255596,3930.99822789763,4419.66003351438,5609.80717946431,5356.0581679619,4946.21964088066,5592.02355266158
"ENSG00000115761",514.272409594446,453.261928764796,520.471488590572,542.592191614489,409.919481195464,378.981215055437,385.147868777843,391.654633078922
"ENSG00000135968",602.974433729922,723.241768884766,583.241919375364,485.044534928104,1087.05920068686,868.039961454777,614.352714599439,653.152137340075
"ENSG00000163006",48.8359458723408,60.8405273509793,60.1549961687595,73.9898443110667,39.9921445068745,33.0232594031708,27.2115342071302,29.5811656404019
"ENSG00000169756",1107.28032375858,1656.38335713041,1329.51259648345,1962.37509300574,3194.82699867418,798.848370324323,1183.70173801016,1363.10011270972
"ENSG00000182600",6.97656369604868,6.08405273509793,5.23086923206605,9.04320319357482,5.45347425093744,12.580289296446,10.4659746950501,7.09947975369646
"ENSG00000119862",25.912950871038,16.7311450215193,32.257026931074,51.7928910177467,60.897129135468,69.1915911304532,87.9141874384206,78.0942772906611
"ENSG00000179833",1605.60630204777,1094.36898572574,1720.08416581105,1033.39149221123,1745.11176029998,2130.78649958555,1606.52711569019,1177.330392488
"ENSG00000115252",12.956475435519,19.7731713890683,43.5905769338837,13.9758594809793,11.8158608770311,12.580289296446,213.505883779022,14.1989595073929
"ENSG00000152133",188.367219793314,384.816335494944,261.543461603302,298.425705387969,280.853923923278,180.841658636412,194.667129327931,279.246203645394
"ENSG00000197756",7398.14747368134,7616.47351775072,6201.1954746143,7141.6641947804,7139.50670685226,6936.45701082793,6087.01088264112,6885.31211445996
"ENSG00000115457",34.8828184802434,10.6470922864214,187.4394808157,7.39898443110667,109.069485018749,166.68883317791,968.102659292132,410.586579088779
"ENSG00000115461",12478.0824963614,3759.18408369863,5873.39433607149,3452.85940118311,1891.44665270013,29159.5380529999,27069.1969512775,4779.13312086334
"ENSG00000119844",284.045807624839,437.291290335164,332.160196236194,268.007658282308,545.347425093744,378.981215055437,361.076126979228,377.455673571529
"ENSG00000064012",275.075940015634,171.874489766516,214.465638514708,151.26812614707,178.146825530623,229.59027966014,181.061362224366,134.890115320233
"ENSG00000247626",63.7857252210165,65.4035669023027,44.4623884725614,75.6340630735348,68.1684281367179,58.1838379960629,64.8890431093105,68.6283042857325
"ENSG00000227347",5.9799117394703,6.84455932698517,11.3335500028098,9.04320319357482,9.08912375156239,4.71760848616726,6.27958481703004,2.36649325123216
"ENSG00000003400",75.7455486999571,131.567640396493,104.617384641321,147.157579240899,207.232021535623,75.4817357786762,99.4267596029757,141.989595073929
"ENSG00000233426",3.98660782631353,19.7731713890683,20.0516653895865,21.3748439120859,25.4495465043747,18.8704339446691,14.6523645730701,20.1151926354733
"ENSG00000115392",186.373915880158,149.819798601786,191.798538509088,197.306251496178,164.513139903279,147.818399233241,118.265514054066,92.2932367980541
"ENSG00000115317",200.327043272255,150.580305193674,189.183103893055,168.532423152985,238.135042290935,161.971224691743,174.781777407336,150.272321453242
"ENSG00000115325",368.761223934002,390.139881638155,424.572219336027,511.352035127594,554.436548845306,377.408678893381,838.324573073511,740.712387635665
"ENSG00000170264",55.8125095683895,42.5883691456855,68.0013000168586,38.6391409180015,53.6258301342181,39.3134040513939,17.7921569815851,22.4816858867055
"ENSG00000115484",1967.39096228573,2199.3850637379,2244.04290055633,2360.27603352303,1818.73366268763,1416.85508201223,1501.86736873969,1702.69189426154
"ENSG00000136689",1.99330391315677,8.36557251075965,2.61543461603302,0.822109381234074,287.216310549372,1.57253616205575,5.23298734752504,0
"ENSG00000144354",76.7422006565355,15.9706384296321,106.361007718676,92.0762506982163,1.81782475031248,4.71760848616726,1.04659746950501,2.36649325123216
"ENSG00000136695",0,0.760506591887241,0,0,252.677640293435,0,1.04659746950501,2.36649325123216
"ENSG00000144369",265.10942044985,374.92974980041,377.494396247433,305.824689819076,567.161322097493,272.048756035646,444.803924539628,631.853698078985
"ENSG00000138448",4562.67265721584,11161.955249129,4603.16492421812,9895.73062191455,7858.45639560085,5500.73149487103,9024.80997954168,17570.0291437731
"ENSG00000114993",155.477705226228,192.408167747472,152.567019268593,188.263048302603,232.681568039997,158.826152367631,203.039909083971,253.214777881841
"ENSG00000198648",807.28808482849,749.85949960082,852.631684826766,671.663364468239,1089.78593781233,742.237068490316,825.765403439451,537.193968029699
"ENSG00000115267",53.8192056552327,19.7731713890683,50.5650692433051,34.5285940118311,382.652109940777,40.8859402134496,41.8638987802003,17.7486993842412
"ENSG00000128692",5.9799117394703,9.12607910264689,6.9744923094214,2.46632814370222,7.27129900124991,9.43521697233453,11.5125721645551,14.1989595073929
"ENSG00000128683",0.996651956578383,4.56303955132345,2.61543461603302,2.46632814370222,4.5445618757812,34.5957955652266,14.6523645730701,15.382206133009
"ENSG00000115806",1552.78374834912,1971.99359276362,1472.48968882659,1521.72446466427,2806.72141448247,1894.90607527718,2193.6682960825,2218.58742303015
"ENSG00000204334",8.96986760920545,0.760506591887241,13.9489846188428,3.2884375249363,2.72673712546872,73.9091996166205,27.2115342071302,7.09947975369646
"ENSG00000153201",1867.72576662789,1719.50540425705,1837.77872353254,1612.15649660002,1797.82867805904,1657.45311480677,1477.79562694107,1721.62384027139
"ENSG00000163219",24.9162989144596,0,47.0778230885944,1.64421876246815,1.81782475031248,6.29014464822302,54.4230684142604,4.73298650246431
"ENSG00000144524",400.65408654451,286.71098514149,395.802438559664,390.501956086185,378.107548064996,363.255853434879,356.889737101208,325.392822044421
"ENSG00000115866",1317.57388659662,1129.35228895255,1018.27587717552,850.061100196033,1198.85542283108,1454.59594990157,1158.58339874204,790.40874591154
"ENSG00000159374",7.97321565262706,6.08405273509793,8.71811538677674,7.39898443110667,9.99803612671863,4.71760848616726,16.7455595120801,4.73298650246431
"ENSG00000116106",391.684218935305,419.799638721757,539.65134244148,184.974610777667,410.82839357062,739.091996166205,559.929646185179,248.481791379376
"ENSG00000272944",4.98325978289192,8.36557251075965,17.4362307735535,6.57687504987259,14.5425980024998,14.1528254585018,15.6989620425751,5.91623312808039
"ENSG00000151689",357.79805241164,185.563608420487,387.084323172887,291.026720956862,296.305434300934,261.041002901255,248.043600272687,141.989595073929
"ENSG00000198130",305.972150669564,191.647661155585,304.262226998508,256.498126945031,250.859815543122,294.064262304426,292.000693991897,404.670345960699
"ENSG00000187231",619.917516991754,722.481262292879,417.597727026606,946.247897800419,521.715703339681,693.488447466588,466.782471399233,922.93236798054
"ENSG00000121964",150.494445443336,139.172706315365,79.3348500196684,126.604844710047,120.88534589578,194.994484094914,106.752941889511,120.69115581284
"ENSG00000114999",1638.49581661486,1301.22677871907,1679.1090234932,1386.89852614188,1792.3752038081,1182.54719386593,1330.22538374086,1096.8696219461
"ENSG00000125630",326.90184175771,409.152546435336,368.776280860656,451.338050297507,478.087909332182,314.507232411151,323.398618077047,323.026328793189
"ENSG00000125611",151.491097399914,101.90788331289,126.412673108263,120.850079041409,141.790330524373,92.7796335612895,108.846136828521,102.942456428599
"ENSG00000169607",569.088267206257,578.74551642619,866.580669445608,768.672271453859,271.764800171716,182.414194798468,79.5414076823806,65.0785644088843
"ENSG00000115008",52.8225536986543,601.560714182808,8.71811538677674,116.739532135239,1121.5978709428,157.253616205575,11.5125721645551,327.759315295653
"ENSG00000115211",311.952062409034,368.845697065312,290.313242379666,355.973362074354,343.568877809058,327.087521707597,292.000693991897,324.209575418805
"ENSG00000115919",0,318.652262000754,2.61543461603302,5.75476566863852,917.092586532645,0,7.32618228653505,24.8481791379376
"ENSG00000163596",91.6919800052112,48.6724218807834,110.720065412065,90.4320319357482,73.6219023876554,42.4584763755054,54.4230684142604,67.4450576601164
"ENSG00000173163",184.380611967001,245.643629179579,196.157596202477,235.945392414179,252.677640293435,180.841658636412,208.272896431496,248.481791379376
"ENSG00000144136",14735.4991780114,4014.71429857275,15189.5724383811,7810.86123110494,3312.07669506934,14332.0945809761,14225.3528055121,5138.84009505062
"ENSG00000116001",650.813727645684,777.23773690876,568.421123217844,604.250395207045,491.721594959525,471.760848616726,386.194466247348,396.387619581386
"ENSG00000116005",2240.47359838821,1916.47661155585,1980.75581587568,1938.53392094995,2492.23773267841,3778.80439741998,3321.90036820889,3167.55121677424
"ENSG00000138050",92.6886319617896,121.681054701959,112.46368848942,121.672188422643,112.705134519374,97.4972420474568,92.1005773164406,92.2932367980541
"ENSG00000115525",444.506772633959,123.96257447762,587.600977068753,550.81328542683,249.04199079281,790.985689514045,1627.45906508029,1119.35130783281
"ENSG00000084734",36.8761223934002,91.2607910264689,22.6671000056195,110.162657085366,29.0851960049997,42.4584763755054,12.5591696340601,78.0942772906611
"ENSG00000243147",427.563689372126,436.530783743276,367.904469321979,457.914925347379,499.901806335932,328.660057869653,366.309114326753,559.675653916405
"ENSG00000171174",26.9096028276163,14.4496252458576,19.1798538509088,20.5527345308519,52.7169177590619,20.4429701067248,33.4911190241602,29.5811656404019
"ENSG00000075426",1507.93441030309,1081.44037366366,1452.43802343701,1083.54016446651,1598.77686789982,2144.93932504405,1875.50266535297,1133.5502673402
"ENSG00000163803",5.9799117394703,4.56303955132345,9.58992692545442,0.822109381234074,11.8158608770311,7.86268081027877,5.23298734752504,9.46597300492862
"ENSG00000171103",85.7120682657409,139.933212907252,87.1811538677674,92.0762506982163,154.515103776561,69.1915911304532,91.0539798469356,81.6440171675093
"ENSG00000163811",962.765790054718,905.002844345817,1018.27587717552,896.921334926375,1117.05330906702,831.871629727494,863.442912341631,706.398235492798
"ENSG00000138375",352.814792628748,241.841096220143,350.468238548425,295.959377244267,439.004677200464,344.38541949021,344.330567467147,275.696463768546
"ENSG00000214694",3.98660782631353,2.28151977566172,7.84630384809907,6.57687504987259,12.7247732521873,1.57253616205575,8.37277975604006,5.91623312808039
"ENSG00000171150",917.916452008691,539.959680239941,1084.53355411503,567.255473051511,883.462828651865,790.985689514045,1207.77347980878,572.691366798182
"ENSG00000180398",8032.01811806519,7830.93637666292,6515.91944007694,5317.40347782199,12749.3138863166,8575.03969169003,9161.91424804683,5974.21221273558
"ENSG00000143933",7650.30041869567,6139.5697163057,7574.29864803164,7522.30083829178,6510.53934324414,6323.16790762619,6624.9619819667,6562.28578566677
"ENSG00000115041",40.8627302197137,12.1681054701959,45.3342000112391,26.3075001994904,8.18021137640615,14.1528254585018,31.3979240851502,34.3141521428662
"ENSG00000135905",860.110638527144,317.131248816979,1142.07311566775,226.08007983937,514.444404338431,412.004474458608,569.349023410724,181.03673371926
"ENSG00000135899",233.216557839342,225.870457790511,204.875711589253,291.026720956862,666.232770989523,188.704339446691,212.459286309517,320.659835541957
"ENSG00000115415",1688.32841444378,1778.06441183237,1523.0547580699,4970.47331894121,6452.36895123414,2561.66140798882,2455.31766345875,5355.37422753837
"ENSG00000187736",64.7823771775949,45.6303955132345,68.0013000168586,47.6823441115763,54.5347425093744,58.1838379960629,36.6309114326753,44.9633717734109
"ENSG00000124383",530.2188408997,660.119721758125,469.906419347267,548.346957283127,771.666606507647,393.134040513939,456.316496704183,575.057860049414
"ENSG00000068724",480.386243070781,313.328715857543,407.135988562474,417.63156566691,466.272048455151,561.395409853904,599.700350026369,447.267224482877
"ENSG00000115935",1074.3908091915,1508.84507830429,1185.66369260164,948.714225944122,1187.03956195405,897.918148533836,990.081206151737,817.62341830071
"ENSG00000144029",74.7488967433787,66.16407349419,52.3086923206605,68.2350786424282,73.6219023876554,61.3289103201744,62.7958481703004,99.3927165517505
"ENSG00000144026",75.7455486999571,73.7691394130624,89.7965884838005,79.7446099797052,69.0773405118742,86.4894889130665,82.6812000908956,88.7434969212058
"ENSG00000196504",1764.07396314374,1927.12370384227,1905.7800235494,1867.83251416382,2033.23698322451,1550.52065578697,1442.2113129779,1694.40916788222
"ENSG00000205639",12.956475435519,4.56303955132345,11.3335500028098,10.687421956043,13.6336856273436,7.86268081027877,4.18638987802003,7.09947975369646
"ENSG00000163026",165.444224792012,196.210700706908,161.28513465537,146.335469859665,154.515103776561,106.932459019791,149.663438139216,203.518419605965
"ENSG00000119782",23.9196469578812,40.3068493700238,24.4107230829749,35.3507033930652,50.8990930087494,23.5880424308363,16.7455595120801,50.8796049014913
"ENSG00000115128",796.324913306128,785.60330941952,695.705607864784,778.537584028668,656.234734862805,743.809604652372,637.37785892855,791.591992537156
"ENSG00000219626",55.8125095683895,31.9412768592641,34.0006500084293,29.5959377244267,30.9030207553121,64.4739826442859,41.8638987802003,49.6963582758753
"ENSG00000115129",398.660782631353,407.631533251561,344.365557777681,440.650628341464,497.175069210463,191.849411770802,285.721109174867,363.256714064136
"ENSG00000176732",5.9799117394703,2.28151977566172,7.84630384809907,6.57687504987259,14.5425980024998,0,6.27958481703004,3.54973987684823
"ENSG00000198399",375.73778763005,452.501422172908,369.648092399334,425.85265947925,469.907697955776,363.255853434879,383.054673838833,411.769825714395
"ENSG00000163798",427.563689372126,533.875627504843,452.470188573713,501.486722552785,642.601049235461,423.012227592998,430.151559966558,469.748910369583
"ENSG00000214595",38.8694263065569,34.2227966349258,52.3086923206605,21.3748439120859,31.8119331304684,26.7331147549478,28.2581316766352,14.1989595073929
"ENSG00000115310",10298.4046673244,12167.344963604,9456.53976003673,8824.52209816655,19258.0354048104,14841.5962974822,14549.7980210586,12738.8331713827
"ENSG00000169764",1703.27819379246,1586.41675067678,1547.46548115287,1241.38516566345,1493.3430323817,1773.82079079889,1966.55664519991,1647.07930285758
"ENSG00000115561",1056.45107397309,953.6752662266,904.068565608748,1037.5020391174,1137.04938132046,1783.25600777123,1110.43991514481,1082.67066243871
"ENSG00000239305",179.397352184109,251.727681914677,192.670350047766,218.681095408264,355.38473868609,416.722082944775,319.212228199027,353.790741059207
"ENSG00000144233",484.372850897094,610.686793285454,513.49699628115,551.635394808064,715.31403924796,701.351128276867,548.417074020624,660.251617093771
"ENSG00000063660",3464.36220106646,1449.52556413708,4759.21918964143,3290.90385308,3822.88544990714,5283.72150450734,7828.54907189746,4382.74550128195
"ENSG00000162928",302.982194799828,405.350013475899,304.262226998508,330.487971256098,439.91358957562,352.248100300489,371.542101674278,382.188660073993
"ENSG00000162924",55.8125095683895,104.189403088552,48.8214461659498,75.6340630735348,81.8021137640615,48.7486210237284,38.7241063716853,67.4450576601164
"ENSG00000144504",81.7254604394274,69.9666064536262,95.8992692545442,74.8119536923008,85.4377632646865,75.4817357786762,80.5880051518856,56.7958380295717
"ENSG00000119185",885.026937441604,686.737452474179,911.04305791817,845.128443908628,792.571591136241,734.374387680037,805.880051518856,740.712387635665
"ENSG00000119203",665.76350699436,638.065030593395,700.93647709685,664.264380037132,681.684281367179,504.784108019897,457.363094173688,483.947869876976
"ENSG00000134330",426.567037415548,265.416800568647,292.056865457021,381.45875289261,325.390630305934,297.209334628538,253.276587620212,249.665038004992
"ENSG00000134308",8385.82956265052,6542.63821000593,7778.30254808221,7489.41646304242,6440.55309035711,6054.26422391466,6095.38366239716,6479.45852187364
"ENSG00000151694",456.466596112899,409.913053027223,506.522503971729,402.011487423462,507.173105337182,635.304609470525,503.413382831909,491.047349630672
"ENSG00000157985",334.875057410337,304.963143346784,408.879611639829,263.075001994904,523.533528089994,551.96019288157,435.384547314083,383.371906699609
"ENSG00000171951",70.7622889170652,98.1053503534541,122.925426953552,50.1486722552785,251.768727918278,529.944686612789,3490.4025607992,79.2775239162772
"ENSG00000085449",1233.85512224404,1047.21757702873,1360.02600033717,1025.99250778012,2020.51220997232,1440.44312444307,1406.62699901473,880.335489458362
"ENSG00000135900",308.962106539299,302.681623571122,321.698457772062,308.291017962778,460.818574204213,268.903683711534,414.452597923983,299.361396280868
"ENSG00000135919",16400.9045974539,24230.5005241194,20959.22120135,37999.5398194014,28500.7653477742,69454.2046695165,102751.799763593,75475.7525081727
"ENSG00000152056",344.841576976121,181.000568869163,194.413973125121,178.397735727794,292.669784800309,732.801851517982,387.241063716853,182.219980344876
"ENSG00000153561",314.942018278769,308.76567630622,331.288384697516,241.700158082818,263.584588795309,547.242584395403,280.488121827342,280.42945027101
"ENSG00000116044",1845.79942358317,2133.9814968356,1859.57401199948,1788.08790418411,2001.42505009404,2185.8252652575,1635.83184483633,1716.89085376893
"ENSG00000213963",47.8392939157624,50.1934350645579,47.0778230885944,51.7928910177467,139.972505774061,70.764127292509,56.5162633532704,61.528824532036
"ENSG00000115758",2783.64891472342,6220.18341504574,2658.15338142823,3487.38799519494,2461.3347119231,2229.85627779506,1708.04707023217,1812.73383044383
"ENSG00000185013",7.97321565262706,5.32354614321069,6.9744923094214,2.46632814370222,5.45347425093744,25.1605785928921,15.6989620425751,9.46597300492862
"ENSG00000233757",40.8627302197137,53.2354614321069,61.8986192461149,56.7255473051511,32.7208455056246,25.1605785928921,18.8387544510901,49.6963582758753
"ENSG00000071054",11283.0968004239,8368.6145371272,12561.0606492679,9065.40014686814,8493.78614583506,9715.12840918045,10723.4376725483,6918.44301997721
"ENSG00000144366",280.059199798526,293.555544468475,178.721365428923,279.517189619585,377.198635689839,176.124050150245,94.1937722554507,249.665038004992
"ENSG00000151779",871.073810049507,858.611942240695,806.425673276849,744.831099398071,968.900591916551,1191.98241083826,1031.94510493194,917.01613485246
"ENSG00000119042",166.44087674859,238.038563260706,141.233469265783,129.893282234984,386.287759441402,176.124050150245,186.294349571891,140.806348448313
"ENSG00000153234",14.9497793486757,523.228535218422,21.7952884669419,133.18171975992,109.978397393905,22.0155062687806,65.9356405788155,50.8796049014913
"ENSG00000189362",95.6785878315248,35.7438098187003,101.13013848661,42.7496878241719,70.8951652621867,26.7331147549478,41.8638987802003,20.1151926354733
"ENSG00000115760",1455.11185660444,1420.62631364537,1319.05085801932,1478.15266745887,1468.80239825248,1637.01014470004,1405.58040154522,1451.84360963093
"ENSG00000074054",725.562624389063,954.435772818487,792.476688658006,901.853991213779,1217.0336703342,948.23930571962,764.016152738655,1118.16806120719
"ENSG00000151690",132.554710224925,101.147376721003,170.003250042147,157.022891815708,149.061629525623,342.812883328154,295.140486400412,315.926849039493
"ENSG00000213639",2063.06955011725,2212.31367579998,1877.88205431171,1746.16032574117,2290.45918539372,1888.61593062896,1834.68536404228,1813.91707706945
"ENSG00000186281",12.956475435519,87.4582580670327,8.71811538677674,51.7928910177467,73.6219023876554,0,1.04659746950501,40.2303852709466
"ENSG00000157827",973.72896157708,981.053503534541,838.682700207923,695.504536524027,765.304219881553,756.389893948818,824.718805969946,814.073678423861
"ENSG00000226124",3.98660782631353,2.28151977566172,1.74362307735535,3.2884375249363,18.1782475031248,34.5957955652266,27.2115342071302,5.91623312808039
"ENSG00000118263",1043.49459853757,711.834170006457,871.811538677674,726.744693010922,742.581410502647,1412.13747352607,970.195854231142,623.570971699673
"ENSG00000144043",1231.86181833088,1459.41214983162,1334.74346571552,1374.56688542337,1427.90134137045,1393.2670395814,1581.40877642207,1609.21541083787
"ENSG00000162999",36.8761223934002,32.7017834511514,48.8214461659498,38.6391409180015,55.4436548845306,37.7408678893381,51.2832760057454,44.9633717734109
"ENSG00000163002",137.537970007817,116.357508558748,149.95158465256,134.825938522388,135.42794389828,69.1915911304532,71.1686279263405,59.1623312808039
"ENSG00000061676",3815.18368978205,4204.84094654456,4028.64112022953,4549.55331574937,4865.40794421135,3948.638302922,4568.39795438936,5031.16465211956
