"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000185641",10.7749200794119,-0.00767896520824353,0.208406705112811,0.902648640726132,0.970034184524282
"ENSG00000113013",4294.68280938518,0.0999692012176234,0.169526259926603,0.416664038164421,0.727208014660703
"ENSG00000251493",286.758102043816,0.0879325479049578,0.220252640562962,0.314970520933883,0.642332744251002
"ENSG00000164331",133.64984647879,0.252563156505889,0.183341073021553,0.0545256022564969,0.255038540493328
"ENSG00000164338",270.260205139664,-0.0219605651128173,0.155470193301335,0.840056044783296,0.948341601639944
"ENSG00000152700",728.803381277364,0.0852258744719037,0.105448505031185,0.355973326459823,0.678565387475423
"ENSG00000113615",1102.35415945644,0.112111379939925,0.157984172146401,0.33120625766248,0.656563384505724
"ENSG00000164615",442.876180219022,0.176806531270559,0.148396521490123,0.125079450951605,0.405716908250356
"ENSG00000145833",948.08421413408,-0.464270521116556,0.0961453622976203,2.35872612090451e-07,2.80611073104984e-05
"ENSG00000181904",1145.16730375145,-0.037964625948193,0.154492247095491,0.728798022311179,0.906191139476927
"ENSG00000113621",1479.28743187624,0.408275393951971,0.156442127052027,0.00167616741072669,0.0226727808008268
"ENSG00000177556",706.947786696476,0.199881797216433,0.154491472283776,0.0915242214774041,0.34122336257977
"ENSG00000169258",124.120211049719,-0.0762312293375036,0.205905979642686,0.42615043750183,0.733679265023526
"ENSG00000048140",817.923531202222,0.0838831726796413,0.118792095982316,0.402329886197282,0.716850647367502
"ENSG00000151304",187.951338156133,-0.0839318622985753,0.181106318187802,0.451175615606113,0.75235593408652
"ENSG00000113083",29158.4622906002,0.244004930621803,0.387011278766158,0.036180238860142,0.197934408901659
"ENSG00000181163",6645.22443825328,-0.393577016851596,0.103486834619202,3.04913373406285e-05,0.0011091510530373
"ENSG00000164182",249.393940206779,-0.0530502494915632,0.138518204446118,0.62274987665291,0.854698497285964
"ENSG00000164187",579.413274899307,0.540553169805591,0.210515939577329,0.00109174401811615,0.016662011229167
"ENSG00000152620",312.724462558968,0.027862703742223,0.133390319039982,0.793787609577764,0.932099150828704
"ENSG00000145604",311.919950577169,-0.560747340484003,0.300978395175177,0.0048391840800938,0.0496347471959624
"ENSG00000145907",3476.0273210582,-0.159959916374704,0.0790396129324863,0.0293893270977355,0.171878598140879
"ENSG00000170561",74.8667534251689,-0.0052600928010636,0.215587041022516,0.883507894682002,0.964042308240123
"ENSG00000169252",12.8359061929876,0.0138814171790859,0.217027364401715,0.678684792067682,0.884409545964769
"ENSG00000164403",108.348724686317,-0.0684540567271234,0.167059124807029,0.539891256458427,0.806698754466813
"ENSG00000131437",342.75047995164,0.0868346944680325,0.126628774615884,0.404939232300697,0.718550068636678
"ENSG00000155508",603.343116752595,0.151439118535777,0.143342519860397,0.177671896380446,0.4893704107459
"ENSG00000158985",464.343704356031,0.0332086322212554,0.172678226415318,0.754723698971114,0.917732889315244
"ENSG00000050748",650.574887905586,0.0195212241285643,0.113031474222686,0.841986121190074,0.948757715008411
"ENSG00000197226",2484.04778905109,0.345879348283654,0.123618294071604,0.00113622647524886,0.0171651233673885
"ENSG00000164172",440.492207078163,-0.0126333313438884,0.145425717211601,0.910959066091266,0.972451556183746
"ENSG00000131435",901.439905007414,0.0118192005777865,0.167732955497216,0.907561206102795,0.971487894155018
"ENSG00000197208",49.4462552192455,0.227572647868306,0.33244458049536,0.059721668883449,0.268525496336549
"ENSG00000082213",352.843368592825,0.161903152242525,0.110956861674678,0.0921280919534237,0.342331573633382
"ENSG00000072682",4135.227368246,0.656825412590031,0.435568679963732,0.00655901575182718,0.0619375976100797
"ENSG00000113360",933.343594921023,-0.0538472137747126,0.132252950202495,0.609025242631094,0.846685093060124
"ENSG00000113161",774.801870909614,-0.194959261076038,0.199241320515118,0.1265407867683,0.408590206708587
"ENSG00000176783",496.198339409259,0.0957890557188019,0.113720391613913,0.325380477174834,0.651569018448613
"ENSG00000127022",17320.8418961497,0.226856569562797,0.174287699838246,0.0735378237747798,0.301675515621016
"ENSG00000183876",79.6313536215006,0.0123601552896119,0.212718549252047,0.817181433951191,0.941336733307903
"ENSG00000070814",588.273676975439,-0.474609364846382,0.300172680547137,0.0105375265477325,0.0863982402024886
"ENSG00000164587",3886.82829182523,-0.172413201622828,0.107467789527575,0.0662109830104495,0.284401969708418
"ENSG00000079215",7.16891006535736,0.00919710647073952,0.21743247092648,0.744562272086211,0.913742174565578
"ENSG00000094880",431.777245359183,-0.11127643307563,0.106013467930917,0.229322304301495,0.555733137157866
"ENSG00000158402",62.0117775021171,-1.96244402904755,0.609450834522799,4.64706766995781e-05,0.00156490812440296
"ENSG00000120709",517.109242301105,0.210259087302875,0.171217814421546,0.0919116440265371,0.341702254457264
"ENSG00000120738",901.459986965498,0.013093995788439,0.212618984280214,0.810754652818844,0.938081395967211
"ENSG00000197603",367.635386794712,0.123716524932413,0.11189796717552,0.200354012983727,0.517979719352656
"ENSG00000072803",976.743796061968,0.162884181555891,0.124716577977419,0.117446013273701,0.391774235429415
"ENSG00000055147",413.681501992052,0.0288242102383782,0.11523782111438,0.769752182018379,0.923626254118283
"ENSG00000037749",753.888979652972,0.0697534600390386,0.115834566219745,0.479299310902218,0.769104499550558
"ENSG00000125347",188.826611278578,0.0736672807271899,0.219761693964282,0.340741395760814,0.666095194780135
"ENSG00000170624",288.153416832218,0.134459728543715,0.268000060916486,0.0645834188810134,0.280731878298601
"ENSG00000086189",235.106348801867,-0.101221154104734,0.103102875097083,0.26527208427933,0.593336266178179
"ENSG00000184349",54.2681004938667,-0.0376397569436278,0.215439259012789,0.506561655502728,0.784862422848043
"ENSG00000134058",457.402983876703,0.0805015216218652,0.144769402594556,0.466635033442152,0.761666765112392
"ENSG00000183323",80.4683902786781,0.0787780177304025,0.16000865325581,0.484216649740198,0.771938014123603
"ENSG00000085231",212.021572734487,-0.0819728950708136,0.179706376158702,0.461624191453556,0.759060699585268
"ENSG00000152942",359.847122742459,0.144060687198995,0.162531396103324,0.221942424762509,0.545239057718866
"ENSG00000183474",27.5084819600567,-0.105373262378667,0.205603697085587,0.329354251780249,0.654469826169021
"ENSG00000066583",157.44659970403,-0.13120314565401,0.1892737533234,0.268211300429638,0.596904053969266
"ENSG00000173545",451.764096296472,0.247446315504724,0.190882911434555,0.0632704027498874,0.277517868090621
"ENSG00000112893",1789.11586252303,0.34773786878464,0.184709777027337,0.0125077707513314,0.097182968246694
"ENSG00000113739",9009.81596067655,0.0196152638965998,0.205193241478732,0.795999348528719,0.932775967535179
"ENSG00000113108",115.073915965953,0.105044273695264,0.180454166919263,0.363032577473091,0.685004528008899
"ENSG00000146094",41.4156603880291,0.692965975241974,0.409744175779548,0.00466145331073988,0.0485339550588799
"ENSG00000186468",836.332501556146,-0.1121857160061,0.162587450771444,0.330603773408833,0.655964889577007
"ENSG00000172795",249.265148374061,-0.657306440173653,0.143168733371415,4.40994729431681e-07,4.57282189406946e-05
"ENSG00000168916",25.459580956226,0.00872837211973671,0.212247524933135,0.87269117774002,0.960121181989233
"ENSG00000113312",711.777690803993,0.1969194660217,0.155284478959525,0.0969609091678288,0.351689333977001
"ENSG00000145632",2030.55388545778,0.000272692639108327,0.206178971298024,0.972818021863922,0.990979840632577
"ENSG00000145723",68.6989564841381,0.0206309514454358,0.152657076109436,0.851674985331074,0.951960780677336
"ENSG00000113163",791.57452583714,0.545709901301039,0.209043362055621,0.000957068580691287,0.0152304385599777
"ENSG00000039139",40.6181331062817,0.162268453530909,0.304603661209487,0.0202484848354194,0.135494010558449
"ENSG00000049167",157.10319829715,-0.0045588358537758,0.135081128098362,0.964735547700612,0.988681667054833
"ENSG00000133835",1297.44848726664,0.151444480312057,0.125171810664219,0.14550727599418,0.440938934332677
"ENSG00000154153",28.5597731118125,2.25728165708796,0.494002671578879,2.38356861228083e-07,2.81261096249138e-05
"ENSG00000083312",4843.00629400478,0.0989386015653676,0.137623561739771,0.364028611871826,0.685605234533895
"ENSG00000213523",510.06010536252,0.00437057052436159,0.161378352525573,0.969835948722926,0.990742447991108
"ENSG00000043143",766.949585964339,0.206014359267258,0.223213194956482,0.117701622665121,0.392176618769874
"ENSG00000120314",380.01260232709,-0.0460293267951858,0.147246148324134,0.673697735642412,0.881699633463838
"ENSG00000204956",21.7624773507009,0.322391518824848,0.427395569994214,0.0350921231755332,0.194325477210869
"ENSG00000081853",135.345835560418,1.35077204501493,0.415946697940919,5.16619760851195e-05,0.00169356616734103
"ENSG00000254245",25.1285346395992,0.195987180541268,0.325461842230697,0.0460650090782553,0.230626954729837
"ENSG00000254221",24.2821146003558,0.0301515203198488,0.208106586344647,0.675229244385358,0.882669301360811
"ENSG00000262576",253.386941698402,1.36492575788991,0.492588475230504,0.000223149150618103,0.00535336656540685
"ENSG00000253910",75.3748970590196,0.408908117691441,0.552312312043039,0.0216947226639684,0.141581476953614
"ENSG00000253485",42.5710268647712,0.916860559907819,0.495671264339024,0.00248430255681566,0.0302996543913097
"ENSG00000262209",46.2958886627245,0.120196505870486,0.233912466952679,0.211442726389261,0.531683945047424
"ENSG00000253731",86.9678192105769,-0.0643405741914318,0.187470838682194,0.540313069786435,0.806698754466813
"ENSG00000253537",111.056252641923,0.403204831436875,0.393889227464233,0.0246226017509185,0.152984778173301
"ENSG00000253953",230.996604662917,0.110347734114259,0.207662112726501,0.312566514114316,0.639804905282173
"ENSG00000253767",32.4238186901729,0.015646945245606,0.212212870581955,0.77960343153615,0.927769534887951
"ENSG00000261934",27.5230951995727,-0.0321982474871122,0.203872070002279,0.684518316544896,0.887141606065955
"ENSG00000253846",54.2370586435003,-0.0426774366068817,0.207944928888836,0.578656669832977,0.830654227387563
"ENSG00000254122",84.797754187272,-1.13707884821573,0.633297008879634,0.0021322564710804,0.0269712204819206
"ENSG00000253873",184.91339627958,-0.730842846232679,0.379275616436373,0.00284974785492135,0.0334097256593929
"ENSG00000253159",373.685148608665,-0.106161256175367,0.198839333301141,0.338141432488197,0.664111603671677
"ENSG00000240184",785.00813807918,-0.0171314603723861,0.173097220172549,0.867336730529397,0.958114983575408
"ENSG00000240764",44.6221304849649,-0.0506250472129933,0.214695039436095,0.458189701911143,0.757422019765185
"ENSG00000171720",448.2600705484,-0.0251085658991996,0.10326308546587,0.781720151757637,0.929229015774803
"ENSG00000164620",36.0602061869132,0.144640729088985,0.254798096096909,0.139746069869593,0.431547757039847
"ENSG00000276547",318.880733765488,0.25562125278584,0.313272160648951,0.0646693158952696,0.280936980216685
"ENSG00000221990",35.9661377063137,-0.0953621732366421,0.218378728950509,0.310585769826596,0.638414086285685
"ENSG00000063438",12.035968895594,-0.0330209862522613,0.213725096501135,0.574391813851919,0.828327193374544
"ENSG00000145730",7997.28126452457,0.0918378379699484,0.218702719392098,0.31921785483121,0.646445371367393
"ENSG00000172262",253.470105514621,-0.021265665666663,0.156650164652595,0.844728159672128,0.949889509723086
"ENSG00000164241",32.288340692328,0.16970017104427,0.270131254522469,0.112207894845531,0.382207318889472
"ENSG00000214944",255.353881897195,0.162470899243083,0.271237139312591,0.1077243842694,0.373064116746855
"ENSG00000172869",667.465413757654,0.114916430259792,0.0846101255225809,0.139069532141878,0.430791436891718
"ENSG00000186314",50.7525816826834,-0.221326914088216,0.275199730733505,0.0900118880821559,0.338103660358284
"ENSG00000131844",529.749232124478,0.029118240561293,0.164738306149416,0.791140411750666,0.932026431758277
"ENSG00000186493",41.1598395701724,0.0240821932748308,0.21782973960946,0.511033369376797,0.787600130733291
"ENSG00000146054",25.1796128621557,-0.0945822236101417,0.235784099426167,0.171152885879283,0.480077854701168
"ENSG00000146063",407.170500730995,0.056436415871426,0.152666800838225,0.6117032239439,0.847929066731552
"ENSG00000204628",8487.42096848351,-0.295277017965449,0.0938415241476382,0.000583300601449359,0.0107847451330395
"ENSG00000183718",117.067906162908,0.2132443638006,0.147113669516255,0.0660841318860141,0.284401969708418
"ENSG00000249915",98.0984583628741,-0.1187176931622,0.163470628250373,0.30671305491434,0.635493687227229
"ENSG00000169228",34.9234893954165,0.00342440558844436,0.172298851503129,0.975545934405085,0.992349701267139
"ENSG00000169230",459.501188143545,-0.278390501496213,0.146416278833825,0.0188016384238552,0.12914913847426
"ENSG00000169220",57.3416062233281,0.0775725668943878,0.207493844848714,0.416573670074964,0.727208014660703
"ENSG00000028310",528.433192530708,-0.0723398740265623,0.144022660043772,0.509183047502056,0.786244197411354
"ENSG00000071539",371.572340937379,-1.35811477415428,0.338937455395669,2.96935915552533e-06,0.000193474595107259
"ENSG00000145506",9.61333127677294,-0.0177554908086826,0.216602484326419,0.637008625538087,0.862135694802294
"ENSG00000113504",255.049195930203,0.100612370680542,0.239971446523389,0.150080701419393,0.447936399072147
"ENSG00000164405",733.272564078699,0.0539537735189273,0.118549839977859,0.590081905343734,0.836154977320152
"ENSG00000145743",343.47885107443,0.207325235571184,0.137385570549545,0.062702317981229,0.276002947343158
"ENSG00000185305",170.360877614937,0.5795180986027,0.234405298284249,0.0012265394578767,0.0180182122384842
"ENSG00000067248",907.336850350723,-0.0416244117560551,0.119611216060469,0.676874314650112,0.883876927927528
"ENSG00000132563",112.304385299918,0.0269755255639194,0.199001790091105,0.757010834932738,0.918182868410792
"ENSG00000113240",127.229890355255,0.040158050170299,0.184706200475627,0.696922491689567,0.893339142798856
"ENSG00000073578",140.635851580748,-0.161959948856722,0.177685119224786,0.184411520193428,0.497431711206308
"ENSG00000135083",12.8899152548458,0.0196431692663327,0.215770826417014,0.652512917891236,0.871231325618553
"ENSG00000170606",3117.25226826262,0.0828043295838362,0.0731960223810052,0.229887924659113,0.556640724386895
"ENSG00000145734",820.855310202312,-0.0726955735695205,0.155514284492544,0.515503138732545,0.790158681546538
"ENSG00000151422",859.495694508029,-0.0391092984213986,0.159988387919587,0.720869814247304,0.903570678038172
"ENSG00000131504",1789.6495420596,-0.266081845548478,0.167901134185709,0.0347050658082185,0.192992078597886
"ENSG00000217128",521.306235257553,0.200748116518549,0.208332346999894,0.123485893270693,0.403425162219571
"ENSG00000145741",2464.28133461366,-0.343966887888601,0.0826803394517776,9.01169568767662e-06,0.000433152960081929
"ENSG00000069020",364.905550101214,0.123797961901493,0.176164622625717,0.294413212941341,0.623571046875734
"ENSG00000113758",3827.63206331313,0.0041895928366034,0.13659340731696,0.970659643578799,0.990876536175532
"ENSG00000253305",19.7825092753629,-0.0116926793630447,0.208886114387206,0.852179980910776,0.952085308516589
"ENSG00000175471",26.0907173147575,0.0511287861801558,0.223370273915261,0.242540984838704,0.569525943043027
"ENSG00000155850",659.832768581573,0.0645665796289182,0.18591481484961,0.546636792221098,0.810510724487759
"ENSG00000197375",89.2461336839562,0.198268957291149,0.295249474543907,0.0835484585030485,0.325536195090804
"ENSG00000188818",14.493898093716,0.111690496271753,0.244270891641092,0.142260928913654,0.435147549473713
"ENSG00000112852",56.0663155000049,0.922541170303586,0.683128567952804,0.00496384543222513,0.0505226175338819
"ENSG00000113205",20.2260468995653,0.164414679348021,0.305804337268711,0.022509674969843,0.144623914348075
"ENSG00000113209",13.0691582749185,0.0673924552173268,0.228100944268064,0.183709575056326,0.496621488613805
"ENSG00000272674",77.5006268084125,0.244696100200236,0.436839142786686,0.0155096848825231,0.114151909931512
"ENSG00000177839",19.5382229584748,0.162593408089827,0.293415075468512,0.0486602805040506,0.239003489419895
"ENSG00000120324",9.19346499730636,0.0475342384006002,0.218487830525882,0.400492522419617,0.71567944722954
"ENSG00000187372",30.502632311537,0.190021558434591,0.334680867549372,0.0249573229079872,0.154403488783685
"ENSG00000120327",32.4408830011001,0.448348060555986,1.45943129235577,0.0110354527971145,0.0884909181753149
"ENSG00000113248",15.2828494065174,0.120797931893453,0.26145284369086,0.0454707254759014,0.228597890390451
"ENSG00000178913",1345.89071903523,0.151652034269788,0.176215468394587,0.208907907983102,0.52888354726439
"ENSG00000273841",601.408854716645,-0.153215801030846,0.108143942645594,0.103928781330876,0.366033082318935
"ENSG00000113141",1075.53032554113,-0.164225654785983,0.159373519466813,0.164083257789993,0.469817400584722
"ENSG00000164220",281.795295376978,0.165725724371175,0.273539905920836,0.104102682037604,0.366378837801597
"ENSG00000181104",2687.19641934815,0.0204160118243092,0.191005279858184,0.832332220188896,0.945895001663865
"ENSG00000164251",533.769136060302,-0.0243321551394679,0.212331683673228,0.670294161226565,0.880261441914799
"ENSG00000120129",1998.91269545609,0.0486949322158152,0.196391501233414,0.598812579367313,0.84037572780286
"ENSG00000037241",145.968936814584,-0.114140259766662,0.160158745218056,0.321447903249238,0.648045725799508
"ENSG00000113732",2657.27132976495,0.760687657781802,0.279695091743834,0.000431831447497773,0.00853392349983235
"ENSG00000164463",208.349860688372,0.546791395481303,0.33178056566707,0.00731499905138484,0.066522491373308
"ENSG00000113734",97.5263004336528,0.0246723794692861,0.160466323919418,0.82339943239522,0.942880011467957
"ENSG00000153006",369.502618858327,-0.0892786795971057,0.139412848409259,0.412037599457016,0.723160168478192
"ENSG00000113719",7151.56722379977,0.478466159207008,0.103756446014027,5.31136470410912e-07,5.20872616996215e-05
"ENSG00000153015",401.601630566798,-0.12982250433349,0.145207252433769,0.246238333804835,0.573134283651533
"ENSG00000146083",230.353345529935,0.313991880124584,0.219392903600755,0.0322704245820405,0.18317283628617
"ENSG00000049192",676.362687356185,-0.0582070339033704,0.183138369551525,0.582635003217496,0.832979796433603
"ENSG00000170469",12.4875925451266,0.0106484023679823,0.202111708084444,0.893527625601524,0.966944524156018
"ENSG00000112981",26.1597607104676,0.397670738288776,0.73367455395336,0.0174078124087377,0.123127187768235
"ENSG00000031003",413.018459113429,0.278167057111017,0.23618452416589,0.054370772512,0.254724787682107
"ENSG00000164346",767.933138109644,-0.231422423197366,0.166383831488555,0.0623049634870409,0.27553639991304
"ENSG00000019582",21.6431764427067,0.0752623535747515,0.235120784142019,0.0609002026353859,0.272130436648431
"ENSG00000213347",70.0565023871097,-1.11905424093775,0.53656520068922,0.00131473869133422,0.0190440293074101
"ENSG00000155506",4624.80857114835,0.187248253179869,0.124272145503681,0.0727326978178435,0.299643024731246
"ENSG00000145777",69.6422581375418,0.0472054616907179,0.209483555362612,0.541888854117201,0.807787494668547
"ENSG00000134987",987.733860015675,-0.0520357059307764,0.148081094622724,0.6346383828427,0.861344703876725
"ENSG00000169223",2712.40670104306,0.309414611454811,0.0923519089204548,0.000262824381841114,0.00602627658458441
"ENSG00000072571",428.442572249637,-1.68704442673801,0.609503913643165,0.000192333186886884,0.00478000663437711
"ENSG00000085365",1199.6213537015,0.41103280450384,0.124982265094863,0.000197578351457137,0.0048769595119879
"ENSG00000170458",52.1966985260305,0.059028636033412,0.22572787054715,0.203632919378134,0.522310924882792
"ENSG00000038274",682.441308215517,-0.13244645408755,0.174798789503573,0.262867158838747,0.59098954611401
"ENSG00000153071",5767.77367293095,0.207561578366885,0.324977086457074,0.0585346634690578,0.265243748635052
"ENSG00000229119",10.5799286556173,0.0121007321380967,0.203114198194228,0.875946763083767,0.960770234323736
"ENSG00000145934",394.248407714932,1.89131786480058,1.15284555054726,0.00194575191921545,0.0253279312605319
"ENSG00000040275",623.884589061632,-0.711613250096345,0.327324224117627,0.00177258167743599,0.0236784098236787
"ENSG00000204767",457.456565567305,-0.10144125492283,0.213937322477712,0.314125687054655,0.641420965378625
"ENSG00000134516",18.6732884188354,-0.0663437796614381,0.219042847720831,0.355729916756418,0.678368678465728
"ENSG00000132356",1492.08811888319,-0.0118967864075831,0.154354519427894,0.91180651040582,0.972451556183746
"ENSG00000145592",5408.98282321801,-0.0643577926019557,0.123533429236632,0.527835545687697,0.798015144300674
"ENSG00000132357",478.809315607529,0.0957715280642324,0.205697974778727,0.360637499315294,0.683328024159553
"ENSG00000226221",7.33108560651253,-0.0897821389525332,0.227441360682798,0.253226355716965,0.580542098751955
"ENSG00000095015",79.9788795763705,0.0351578333874111,0.164989355809599,0.749654840966832,0.91641674970086
"ENSG00000155542",50.2473514947151,-0.0862306841584792,0.184653195482967,0.43783386113377,0.743834120125131
"ENSG00000119048",658.021650482438,0.206585641089999,0.166972680902475,0.0933669286781693,0.345079603472103
"ENSG00000237190",214.978409879765,-0.463098913595471,0.169669512079679,0.000921880874081344,0.0148503651569552
"ENSG00000164332",683.48381323635,0.0618763576785284,0.139052965357807,0.56904362002991,0.825047412737633
"ENSG00000145740",630.871053329582,0.0445783393150517,0.12013037210968,0.662420787343969,0.8765192329633
"ENSG00000134057",795.643623745981,-1.81018656322088,0.409804934054613,4.41087960017724e-07,4.57282189406946e-05
"ENSG00000155868",133.813541315299,0.0838189505558106,0.14245277351688,0.445551773906941,0.748551735905238
"ENSG00000151292",679.937060053896,0.0906333693554141,0.135857347578438,0.401035971282908,0.716032869913809
"ENSG00000051596",34.8715459373533,-0.131268958835361,0.238244137188508,0.189791862402139,0.504692373740232
"ENSG00000170085",136.277715470181,-0.0234458572927482,0.161288672233663,0.831888728627513,0.945796099584812
"ENSG00000122203",1568.06994042543,0.3634186888807,0.183373431847449,0.00936701276855002,0.0796909867073476
"ENSG00000175414",451.245687423993,0.0559502166756216,0.171351724986086,0.612838356163621,0.848491452958007
"ENSG00000048162",256.351137143627,-0.0825038024354504,0.152654169353486,0.460948684520917,0.758699161616759
"ENSG00000146066",340.377467597929,0.186227390977377,0.13509825297297,0.0899222781938973,0.337941984905807
"ENSG00000175416",943.866689869462,0.282520579276528,0.165785779914738,0.0264826390486343,0.160451837305637
"ENSG00000113194",1350.22941172528,0.108100922016365,0.132675081419403,0.31241225630719,0.639722275401038
"ENSG00000087206",229.434744382021,-0.0847734937113881,0.147163959635585,0.444913797430902,0.748197580921636
"ENSG00000113761",141.349704263364,0.0197058965966596,0.146053462603586,0.85761731736711,0.954738675153785
"ENSG00000184840",4140.01501887808,0.431450040985819,0.186859291418221,0.0032006423392568,0.0365492705837712
"ENSG00000027847",517.599422671207,0.450875988865156,0.236792526182477,0.00699819689443464,0.0646131232352572
"ENSG00000145911",10.4115150881732,0.0710383199692606,0.226259168907661,0.245757910941648,0.572816816991662
"ENSG00000145916",181.779192613152,-0.00744666454287338,0.166652325470927,0.943049123407374,0.980684601070046
"ENSG00000197451",1953.12073090751,-0.279141966222188,0.178378453937985,0.0333012317376094,0.187266205904558
"ENSG00000175309",191.218856140838,0.14809008264466,0.178472282937756,0.219955038753538,0.542880041777384
"ENSG00000250182",15.4126341196672,-0.0944919568625523,0.234445358513796,0.185566680760266,0.499131728049388
"ENSG00000145912",429.764573007858,-0.190975532170812,0.144653674573616,0.0938949774730761,0.346241138185381
"ENSG00000145675",531.894339381184,-0.0168926231736769,0.186952280688006,0.860401940781585,0.955387787353984
"ENSG00000170234",237.845249424387,-0.0215963910764909,0.15650154822162,0.842491114046618,0.948783056275032
"ENSG00000049883",219.467597732698,0.140198546481585,0.178331590837396,0.243280744408916,0.570432427197255
"ENSG00000211445",494.631383782017,0.232208726302571,0.35414846559736,0.0485593505062323,0.238669289958502
"ENSG00000198624",99.3755053008333,1.19059259396617,0.380569715387729,8.34608978179284e-05,0.00257187148817285
"ENSG00000196743",1034.91635204945,0.660644797645905,0.263725459750678,0.000926274591029263,0.0148880945893674
"ENSG00000196923",1809.26379853951,-0.115639715096367,0.154750095350103,0.310434809902467,0.638194168686176
"ENSG00000113456",265.636214477861,-0.217645480225783,0.140335377807032,0.0543033612300081,0.254724787682107
"ENSG00000113460",426.648588309214,-0.334976566693031,0.25275890382552,0.0309692828610242,0.17780386528675
"ENSG00000153044",136.476611469726,-1.19009725992385,0.478174050392749,0.000499606800336929,0.00962987131486081
"ENSG00000134056",101.921462501595,0.0041561621429917,0.159361008966922,0.970977654554298,0.990876536175532
"ENSG00000176928",21.9681443988465,0.131115912554291,0.264388045302843,0.0712802605334653,0.296092011713103
"ENSG00000152359",82.3058776741837,-0.211254366370256,0.238087310983628,0.110194399441963,0.378010284448275
"ENSG00000145708",44.5684929287925,0.040967770275692,0.222127417518234,0.229353830203639,0.555733137157866
"ENSG00000164252",203.548712640688,0.0457424249299736,0.140365299312547,0.674222675440582,0.881981249333622
"ENSG00000132846",95.159319289313,0.0614739446107736,0.207947564165681,0.480885002134323,0.769863464048237
"ENSG00000113231",9.96604920459847,0.035736369202301,0.209764508338534,0.614108209840162,0.84952025901831
"ENSG00000164253",677.513589772082,0.0158812155329859,0.181403435492691,0.877994989363731,0.961430314970386
"ENSG00000171530",774.271771300053,-0.0367360096568944,0.149371722893439,0.736271266369068,0.910708970422035
"ENSG00000213763",22.1501547623938,-0.00968574305140279,0.185921082737872,0.920132672259606,0.974589914994959
"ENSG00000184584",964.831152948511,0.0699875188185891,0.19800251134308,0.489079177679422,0.775283440895494
"ENSG00000171604",374.577834361066,-0.11640454199092,0.230670690622167,0.226517504738251,0.552097597312597
"ENSG00000131508",999.133501414836,-0.0282572937120028,0.139040023672503,0.791455866376322,0.932026431758277
"ENSG00000113048",706.132233309115,-0.236196061341992,0.173154791439541,0.0623988618485848,0.27556951778796
"ENSG00000164291",581.287856570019,0.0660462930442896,0.192952095551048,0.522044009420457,0.793980117344706
"ENSG00000178015",31.3751446528143,0.0802768600164332,0.235718331579714,0.0965859896895219,0.350725307569107
"ENSG00000145569",19.891394777813,-0.0748772590256917,0.230179406965614,0.17877768025305,0.490599215578136
"ENSG00000134352",14450.2859048805,0.0605785631568478,0.161448034017384,0.596542267205903,0.839462329477067
"ENSG00000168724",690.938327552358,0.00519967752041051,0.108147870024001,0.956903921296073,0.986237513299653
"ENSG00000181751",563.559009416538,0.16667405509066,0.262800814471067,0.125615357301279,0.406597077580454
"ENSG00000145725",905.942598413063,-0.0989528786685869,0.0755641806106047,0.161744697917725,0.466156184586549
"ENSG00000244921",14.1373530418856,0.0170065492522837,0.217505184630653,0.59981030240236,0.841125287832642
"ENSG00000248923",12.3830913608283,0.00433631433235756,0.198729624580957,0.959907140156748,0.986901766114262
"ENSG00000247627",64.3423032449368,0.0112313505578539,0.197820155099467,0.897860024726134,0.968027266356693
"ENSG00000069011",27.0902631067488,-0.00214099889337019,0.215959383599073,0.946760469571413,0.982432362576642
"ENSG00000145824",25.4000173095011,2.0911501896355,1.31363530405293,0.0020587943752495,0.0262808632914435
"ENSG00000055163",137.840164664857,0.0825093180716893,0.226984113997047,0.257074211570865,0.584915363966065
"ENSG00000178187",7.11668866169631,-0.0488978679360461,0.212921225743202,0.49049647648928,0.776173774505605
"ENSG00000234284",30.2171328049254,-0.0147658009279026,0.187214395648283,0.878252350665714,0.961526334582649
"ENSG00000177932",129.889352728631,-0.208438481027368,0.152685973252872,0.0773097225492715,0.310823632432168
"ENSG00000087116",2554.71055613295,-0.0240708788628829,0.195391438035776,0.777217163678416,0.927141441080671
"ENSG00000146067",286.311801994651,0.148046149820963,0.117994767399979,0.138669145345009,0.430144042645323
"ENSG00000112851",1554.87843938928,-0.0153912756456598,0.129260713716974,0.881449440687573,0.963210147729215
"ENSG00000153914",732.908682321975,-0.0783198822750842,0.100488539650334,0.376843889251605,0.697552889758679
"ENSG00000068796",648.441158874341,-0.103815032682981,0.138227339174773,0.339947445908812,0.665705110405614
"ENSG00000198677",2172.36703873283,-0.0543260090633973,0.135085953138017,0.608952483952305,0.846685093060124
"ENSG00000249353",51.9144719831814,-0.148517629076425,0.199282848393128,0.219677903602993,0.542430264187452
"ENSG00000175745",585.890197766916,0.025499076166366,0.196247107471354,0.778883221661018,0.927680213292961
"ENSG00000169131",78.6915933543061,0.0509282213000847,0.157132469553674,0.64580503647318,0.867167573260406
"ENSG00000178338",69.3609710749893,0.0154458336888687,0.18241649711016,0.88116168642228,0.963119870635558
"ENSG00000197043",6104.88591271985,0.119515733797932,0.164162293789262,0.308216503154597,0.636246906566313
"ENSG00000049656",1700.13890246111,0.336400725637574,0.204875467695022,0.0204679621481424,0.136305305343149
