"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0009100","glycoprotein metabolic process",298,0.501533983680905,1.74996454486511,0.02,0.0725877192982456,0.0431671283471838,2733,"tags=37%, list=21%, signal=30%","9245/2134/2683/11227/84572/83857/79158/79586/64116/57452/9445/3425/7844/84892/81031/3423/1471/9528/23385/2720/81618/3073/56548/11253/55741/54480/55501/4669/267/63941/23275/6448/11285/3074/8702/29940/2673/25825/55343/2132/2131/26229/4124/51172/84752/91445/10318/9215/9761/4864/11282/4245/2817/23509/11041/5663/2590/337876/9653/50515/10678/4126/11093/256281/100128731/20/23213/92370/23071/8985/56913/10195/56052/6185/2218/54928/7991/79947/7841/4249/64132/64772/10005/8869/1514/1650/55624/3340/113277/63917/91949/51006/84447/64689/6184/727936/4125/79644/199857/347734/6489/1798/58505/10299/175/51301/440138/2137/53947/29071"
"GO:0007599","hemostasis",158,0.535759381661751,1.74741102991882,0.0196078431372549,0.0725877192982456,0.0431671283471838,1218,"tags=15%, list=9%, signal=13%","22875/7448/2621/7057/79987/1608/114897/5270/5054/710/4067/2191/2677/80856/3998/6812/6714/2157/2923/9060/5327/308/3315"
"GO:0009411","response to UV",146,-0.552413275719111,-1.74594482031967,0.0196078431372549,0.0725877192982456,0.0431671283471838,1456,"tags=23%, list=11%, signal=21%","7486/1032/57646/3150/1293/596/51776/51435/1965/57805/602/83695/56339/26155/23028/4869/201973/10856/675/4436/54962/4216/10714/2956/142/5111/2237/7398/5424/9768/993/51514/55872/9212"
"GO:0048167","regulation of synaptic plasticity",130,0.535829469852539,1.74180321912948,0.0208333333333333,0.0725877192982456,0.0431671283471838,1531,"tags=21%, list=12%, signal=19%","3786/4915/7425/7439/5270/9145/8878/4130/27067/5621/23385/5641/23096/6809/6812/23154/9463/818/6844/22941/22930/9215/5663/26012/1979/27020/7532"
"GO:0009314","response to radiation",332,-0.492753564759111,-1.73473089972073,0.0204081632653061,0.0725877192982456,0.0431671283471838,1402,"tags=20%, list=11%, signal=19%","1032/23657/57646/5591/3150/1293/3735/596/51776/51435/1965/57805/10276/602/1196/11284/83695/56339/26155/2547/23028/4869/8533/201973/4968/7520/5501/10856/5499/675/4436/22976/54962/4216/84142/11073/10714/64710/2956/165918/25896/55159/142/90381/8243/63979/5111/6240/1894/2189/2237/7398/10635/3014/25788/7516/580/5424/9768/672/5888/993/51514/641/2177/8438/55872/9212"
"GO:0042742","defense response to bacterium",120,0.540257200146357,1.73464564637434,0.025,0.0725877192982456,0.0431671283471838,1203,"tags=18%, list=9%, signal=16%","7425/133/54210/5054/55876/85236/3133/3140/10133/1130/2896/51257/1535/57169/3105/338322/567/1051/7779/10616/4853"
"GO:1902806","regulation of cell cycle G1/S phase transition",169,-0.548397097368803,-1.73128056212753,0.0181818181818182,0.0725877192982456,0.0431671283471838,1934,"tags=31%, list=15%, signal=27%","4331/207/60/51379/81853/5515/5962/6154/406948/5925/835/1032/5591/51692/54623/26060/55904/596/1027/25959/6603/6597/29117/6602/11331/55193/6929/6599/7027/6598/91607/163786/86/55159/8193/7465/1869/27085/55835/6240/6909/1017/6491/144455/5933/6241/2146/9928/9134/81610/990/51512/1031"
"GO:0006897","endocytosis",496,0.466831094200122,1.73107505277984,0.0204081632653061,0.0725877192982456,0.0431671283471838,2608,"tags=29%, list=20%, signal=24%","3786/6424/133/4908/9829/7448/1803/2621/1191/7057/5054/6272/4642/8804/55647/53373/201176/140885/23433/1130/7275/3482/4035/23396/4067/19/51257/1535/4043/9777/975/25999/257364/23102/10079/967/57555/51517/9094/2534/10239/440400/9522/23154/6714/4240/57465/5289/55652/9463/977/598/26020/7037/950/51606/6844/9372/7436/10960/9863/9886/10043/4864/567/1212/2934/3988/112574/84896/22943/201294/88455/63916/821/55207/928/8724/54940/7422/374868/1601/57720/1174/7879/5898/5595/20/5869/4646/90416/23011/4040/2017/5770/51479/274/5587/10868/6642/58191/114781/22848/79874/1020/3636/3676/5581/3953/115123/949/29911/1514/23327/8943/8976/6311/6647/284697/2885/961/6609/11334/4193/4643/160/57706/80208/9873/9711/9261/55716/9685/79890/23307/90678/5878/9910/53944/399687/4430/27342/3689"
"GO:0080135","regulation of cellular response to stress",474,-0.475613716562132,-1.72910789104648,0.0181818181818182,0.0725877192982456,0.0431671283471838,1644,"tags=23%, list=12%, signal=21%","5478/55929/6154/112869/57162/9675/4361/56943/8295/8091/64769/56893/6188/55671/1032/23657/6449/5591/8464/11143/5859/596/8089/51776/25913/7334/79621/6603/8428/6419/23376/117143/10399/57805/3276/6944/3638/6597/11284/29117/55719/27097/6602/115004/10459/51377/5291/258010/55183/55193/84126/55578/10445/9521/1660/8975/7155/23028/84250/4869/3190/8533/8607/6599/4968/10856/23347/2271/6598/23450/675/10155/2521/6502/708/84142/55135/6877/86/165918/7515/55159/8193/142/63979/55010/5111/51616/3146/2187/1663/1719/79000/7913/7398/10635/7468/3014/580/220042/672/8914/5888/2305/79968/55086/10721/5347/79915/55872"
"GO:0006935","chemotaxis",275,0.506280538279307,1.72013203814814,0.0208333333333333,0.0725877192982456,0.0431671283471838,1647,"tags=17%, list=12%, signal=15%","6352/7857/4856/9547/54210/4908/1803/2621/7057/56477/6586/80310/5054/1435/3672/56670/1130/23396/4067/10512/5641/10505/1954/102/6809/64065/65125/23765/4363/83700/1845/5365/3315/2260/55742/8828/4015/4313/5604/3491/63916/682/7422/55558/5898/5595/6868"
"GO:0042330","taxis",275,0.506280538279307,1.72013203814814,0.0208333333333333,0.0725877192982456,0.0431671283471838,1647,"tags=17%, list=12%, signal=15%","6352/7857/4856/9547/54210/4908/1803/2621/7057/56477/6586/80310/5054/1435/3672/56670/1130/23396/4067/10512/5641/10505/1954/102/6809/64065/65125/23765/4363/83700/1845/5365/3315/2260/55742/8828/4015/4313/5604/3491/63916/682/7422/55558/5898/5595/6868"
"GO:0048193","Golgi vesicle transport",275,0.483831398543308,1.71655318794889,0.025,0.0725877192982456,0.0431671283471838,3358,"tags=44%, list=25%, signal=34%","51560/6272/10133/27072/9907/9581/2619/10079/57222/128637/5034/123720/3998/54732/3916/10239/6892/9522/51226/51614/65258/23499/8906/6844/9727/10960/10134/222068/10466/23423/51594/63971/9265/11345/4905/25956/55062/9648/10652/10791/81562/9554/11015/5870/7405/10897/10066/1523/55207/10890/54520/90196/8724/374868/286451/10972/143187/11014/377/8775/10749/9341/8766/10067/56681/51479/117177/5587/57533/6642/51014/54832/23233/51290/51272/55204/27032/59349/8943/55763/23230/60412/91949/160/26088/55614/10945/3064/378/11018/399687/22937/84272/50807/4430/27095/80006/113419/8613/114879/6643/8729/10564/163882/9632/11079/90522/55297/261729/5875/10802/51125/9217/1176/10342/11070/84984/10959/10282/9570/29097"
"GO:0071466","cellular response to xenobiotic stimulus",108,0.567812996107358,1.71543067811243,0.025,0.0725877192982456,0.0431671283471838,1129,"tags=19%, list=9%, signal=18%","3786/5243/56603/5563/2621/1571/8714/113612/19/5621/2946/7345/217/2052/7037/2180/10057/314/4363/51684/284996"
"GO:2000045","regulation of G1/S transition of mitotic cell cycle",150,-0.548946878468284,-1.71224867442422,0.0181818181818182,0.0725877192982456,0.0431671283471838,1934,"tags=33%, list=15%, signal=28%","4331/207/60/51379/81853/5515/5962/6154/406948/5925/835/1032/5591/51692/26060/55904/596/1027/25959/6603/6597/29117/6602/55193/6929/6599/7027/6598/91607/163786/86/55159/8193/7465/1869/27085/55835/6240/1017/6491/144455/5933/6241/2146/9928/9134/990/51512/1031"
"GO:0060326","cell chemotaxis",177,0.529430074082837,1.70974401310966,0.0212765957446809,0.0725877192982456,0.0431671283471838,1471,"tags=18%, list=11%, signal=16%","6352/7857/4856/9547/54210/1803/2621/7057/56477/80310/5054/1435/3672/1130/23396/4067/5641/102/64065/65125/23765/4363/83700/5365/3315/2260/55742/4015/4313/63916/682"
"GO:0006352","DNA-templated transcription initiation",175,-0.522529363413599,-1.70939658045771,0.0196078431372549,0.0725877192982456,0.0431671283471838,3154,"tags=48%, list=24%, signal=37%","9519/5438/9282/57492/2960/400569/221656/51547/9440/170506/10849/9968/2067/2961/6878/2963/8850/6722/2966/8493/55795/10923/9442/90390/56998/7019/8061/54454/51003/6872/6873/6880/55832/9477/5469/2962/9329/6908/4331/6837/29079/112869/4790/9013/9555/2957/54790/9070/5433/27005/5253/328/8467/11143/112950/64216/57106/51106/1810/5706/6882/9014/7343/6944/9774/11091/6597/29117/6602/129685/9328/26155/4968/6598/64425/22976/9656/4150/10432/6877/29028/80312/51616/3146"
"GO:0045229","external encapsulating structure organization",240,0.499987769402708,1.7043075169099,0.0232558139534884,0.0725877192982456,0.0431671283471838,1430,"tags=17%, list=11%, signal=15%","4147/4982/7448/1803/2621/2683/2331/10893/54507/5033/23127/64116/1295/8434/81031/1471/4035/2191/5351/30008/30001/4324/8837/339366/102/90993/84695/2131/10491/5352/9215/57326/5768/861/4241/4015/4313/3491/780/10549"
"GO:0031960","response to corticosteroid",100,0.557528762812828,1.70209066666536,0.02,0.0725877192982456,0.0431671283471838,751,"tags=14%, list=6%, signal=13%","4747/5122/114907/133/9076/21/6586/445/2629/6715/2720/8837/1312/6714"
"GO:0030198","extracellular matrix organization",239,0.50051796828413,1.70112231649691,0.0238095238095238,0.0725877192982456,0.0431671283471838,1430,"tags=17%, list=11%, signal=15%","4147/4982/7448/1803/2621/2683/2331/10893/54507/5033/23127/64116/1295/8434/81031/1471/4035/2191/5351/30008/30001/4324/8837/339366/102/90993/84695/2131/10491/5352/9215/57326/5768/861/4241/4015/4313/3491/780/10549"
"GO:0043062","extracellular structure organization",239,0.50051796828413,1.70112231649691,0.0238095238095238,0.0725877192982456,0.0431671283471838,1430,"tags=17%, list=11%, signal=15%","4147/4982/7448/1803/2621/2683/2331/10893/54507/5033/23127/64116/1295/8434/81031/1471/4035/2191/5351/30008/30001/4324/8837/339366/102/90993/84695/2131/10491/5352/9215/57326/5768/861/4241/4015/4313/3491/780/10549"
"GO:0009612","response to mechanical stimulus",154,0.524971754071022,1.69662472379514,0.0178571428571429,0.0725877192982456,0.0431671283471838,1769,"tags=16%, list=13%, signal=14%","3786/54532/7057/63895/5270/5310/1647/25861/664/2534/6714/4055/2729/26090/9215/6513/2934/6548/4313/10370/5311/5595/4921/358/9531"
"GO:0031329","regulation of cellular catabolic process",401,0.457558292466546,1.69276696213572,0.0227272727272727,0.0725877192982456,0.0431671283471838,2591,"tags=33%, list=20%, signal=27%","58528/3162/5563/55332/11067/5660/53373/535/8878/94103/10133/8992/94241/2629/26353/7077/9528/79837/5476/3708/56834/257364/215/664/7345/1649/10325/6714/84749/221955/5289/81603/529/25827/523/57104/291/64112/598/950/152503/51606/64798/65125/5465/22930/57103/23352/23417/11043/23770/10043/201163/8897/4864/8408/143686/7107/3417/7076/10273/10193/5768/112574/3315/55062/65018/5663/22926/9554/55187/665/526/7405/51099/79443/128866/10346/406971/340371/23130/9550/5595/20/9638/65992/148022/10645/2017/9531/3099/5770/23367/9140/5587/10868/57533/51100/9559/54832/2081/1020/3953/533/128338/706/9776/8925/949/101/528/2932/54543/55763/219743/4534/60412/26471/10241/7248/60673/155066/3064/79660/9711/6009/2309/472/90678/22863/83667/9114/79142"
"GO:0051048","negative regulation of secretion",105,0.536558323745483,1.6919988168429,0.0204081632653061,0.0725877192982456,0.0431671283471838,2098,"tags=22%, list=16%, signal=19%","4856/130399/80763/3134/4828/18/26056/10079/255057/65125/9727/3623/7779/5211/285381/64285/7879/1408/9341/79651/2697/706/673"
"GO:0010506","regulation of autophagy",331,0.462659189662514,1.68986414673435,0.0222222222222222,0.0725877192982456,0.0431671283471838,2591,"tags=34%, list=20%, signal=28%","58528/3162/5563/55332/11067/5660/53373/535/8878/94103/10133/8992/94241/2629/26353/9528/79837/5476/3708/56834/664/7345/1649/10325/84749/5289/81603/529/25827/523/291/64112/598/51606/64798/65125/22930/57103/23352/11043/23770/10043/201163/8897/4864/8408/143686/7107/10273/10193/5768/112574/3315/55062/65018/22926/9554/55187/665/526/7405/79443/128866/10346/340371/23130/9550/5595/9638/65992/148022/10645/2017/9531/3099/23367/9140/5587/10868/57533/51100/9559/54832/2081/1020/3953/533/128338/706/9776/8925/528/2932/54543/55763/4534/60412/26471/10241/7248/60673/155066/3064/9711/6009/2309/472/90678/22863/83667/9114/79142"
"GO:0042060","wound healing",305,0.481857396656897,1.68951886997813,0.0181818181818182,0.0725877192982456,0.0431671283471838,2176,"tags=21%, list=16%, signal=18%","22875/9076/3162/7448/2621/7057/2683/79987/1608/114897/5270/5054/710/23189/4067/2191/2677/8837/80856/3998/6812/6714/2157/25987/2131/977/5547/23499/5465/2923/7128/9060/7076/5327/308/4853/3315/221477/4882/51652/3491/780/10398/55207/51510/128866/928/11093/7422/6868/4921/358/2778/26509/50808/5581/25978/2768/949/23332/2151/160851/7046/3053/2246"
"GO:0035966","response to topologically incorrect protein",141,0.51358212939705,1.68706606622098,0.0204081632653061,0.0725877192982456,0.0431671283471838,2430,"tags=38%, list=18%, signal=31%","1191/7057/57414/10133/7466/11080/57724/26353/595/153222/92305/30001/55741/267/3300/9451/1649/90993/27348/51768/79668/27248/23352/10273/23471/3315/22926/79982/26608/10956/55284/3297/3338/65992/51283/23645/9531/23071/5770/468/10488/2081/79139/11153/79956/54788/467/153090/84236/51528/8440/3305/22824"
"GO:0015711","organic anion transport",263,0.474741816116189,1.68033186608474,0.025,0.0725877192982456,0.0431671283471838,1584,"tags=22%, list=12%, signal=19%","5243/785/4915/2352/80763/7057/7439/5660/51706/4828/64116/8714/18/81031/25800/4067/1497/10087/6567/113235/123/215/55238/124565/79085/6812/5205/376497/83758/9123/9962/291/121260/126321/284439/5465/2180/22930/145389/10057/4363/6506/6513/8273/2055/5663/206358/92579/124935/51228/788/54977/81579/56606/10955/11230/8036"
"GO:0015931","nucleobase-containing compound transport",192,-0.503852540945649,-1.67682754320119,0.0147058823529412,0.0725877192982456,0.0431671283471838,2616,"tags=42%, list=20%, signal=34%","10559/10478/8563/8888/84321/80145/55795/5901/87178/23169/55421/56172/2030/6741/10237/55746/25909/29890/10482/4928/55916/65109/9444/51637/1070/26097/79023/8106/8021/91746/22794/56943/7514/8086/8480/1977/7175/348995/9972/2733/9984/4116/4904/29074/11052/9793/7884/6573/9775/23165/3837/29957/129401/9688/81929/8570/1660/4686/10762/10211/9631/9818/55110/10657/79902/292/53371/23279/23636/6432/55706/10189/57122/4927/23511/6426/6428/3181/3178/10212/84230"
"GO:0015849","organic acid transport",206,0.479492252278445,1.67650501838857,0.0222222222222222,0.0725877192982456,0.0431671283471838,1523,"tags=21%, list=12%, signal=19%","5243/785/4915/2352/80763/7057/7439/5660/4828/8714/18/4067/1497/6567/113235/123/215/55238/124565/6812/5205/376497/83758/9123/9962/121260/126321/5465/2180/22930/145389/10057/4363/6506/6513/8273/2055/5663/206358/124935/788/54977/81579/10955"
"GO:0050954","sensory perception of mechanical stimulus",105,0.561125448960668,1.67455606622307,0.0192307692307692,0.0725877192982456,0.0431671283471838,731,"tags=15%, list=6%, signal=15%","3786/57731/54532/63895/5270/7466/7275/25861/3073/84173/1687/55362/2534/1649/5205/3074"
"GO:0009617","response to bacterium",360,0.464377950357765,1.67352199239944,0.0232558139534884,0.0725877192982456,0.0431671283471838,2062,"tags=20%, list=16%, signal=17%","9227/5122/7425/133/161145/9076/54210/5054/1571/55876/445/85236/3133/23643/2643/3140/140885/10133/1130/2896/4067/8934/19/51257/1535/57169/27250/3105/10892/4669/664/55603/6714/5606/7128/10318/5836/338322/567/1051/80380/7779/10616/4853/23328/629/51510/2355/8724/3297/11093/100507436/23641/4795/7879/5595/6868/6584/358/148022/274/5587/5739/79132/26503/5581/4258/2634/706/949/6464"
"GO:0000422","autophagy of mitochondrion",106,0.534784558363326,1.66780639665442,0.0178571428571429,0.0725877192982456,0.0431671283471838,2282,"tags=35%, list=17%, signal=29%","54463/285973/1029/8878/10133/2629/81631/84557/26100/664/84749/291/57103/23770/8408/10273/10193/11345/55062/65018/55187/665/23130/132671/10645/2017/3099/56270/9140/54832/23710/706/9776/25934/54543/26235/23647"
"GO:0046942","carboxylic acid transport",205,0.479848436405207,1.66710107513599,0.0227272727272727,0.0725877192982456,0.0431671283471838,1523,"tags=21%, list=12%, signal=19%","5243/785/4915/2352/80763/7057/7439/5660/4828/8714/18/4067/1497/6567/113235/123/215/55238/124565/6812/5205/376497/83758/9123/9962/121260/126321/5465/2180/22930/145389/10057/4363/6506/6513/8273/2055/5663/206358/124935/788/54977/81579/10955"
"GO:0003018","vascular process in circulatory system",180,0.504019638454704,1.66683654470422,0.0208333333333333,0.0725877192982456,0.0431671283471838,1123,"tags=13%, list=9%, signal=12%","5243/4879/133/79987/3672/2643/8714/6649/81031/4035/59342/6567/112/376497/6714/2132/2131/2729/7037/9839/10057/4363/6506/6513"
"GO:0009611","response to wounding",397,0.45649963128424,1.6628011457089,0.0172413793103448,0.0725877192982456,0.0431671283471838,1572,"tags=16%, list=12%, signal=15%","4747/5122/22875/9076/3162/4147/7448/2621/7057/2683/79987/1608/114897/5270/5054/83999/710/23189/2896/4067/2191/2677/8996/8837/4669/118812/1312/80856/664/3998/1649/6812/6714/2157/25987/2131/977/5547/23499/5465/2923/7128/9060/6506/7076/5327/308/4853/3315/221477/4882/51652/4313/5604/3491/780/5792/10398/55207/51510/128866/928/11093/7422"
"GO:0061351","neural precursor cell proliferation",115,-0.5335673481031,-1.65861465117287,0.0158730158730159,0.0725877192982456,0.0431671283471838,819,"tags=12%, list=6%, signal=12%","5108/8624/23028/54468/54820/58155/9289/6240/29127/9928/284403/9833/259266/79801"
"GO:0006665","sphingolipid metabolic process",121,0.523855158344728,1.65855227776098,0.0217391304347826,0.0725877192982456,0.0431671283471838,1851,"tags=26%, list=14%, signal=22%","79603/5660/427/3995/23659/94103/2629/2760/285362/10087/2720/3073/4758/4669/3074/8702/950/7357/4363/9215/142891/57515/2531/2055/3491/94101/406971/60481/20/9200/5587"
"GO:0052547","regulation of peptidase activity",209,0.492542211077248,1.65241134974712,0.0232558139534884,0.0725877192982456,0.0431671283471838,1281,"tags=17%, list=10%, signal=15%","1470/1469/130399/7448/2621/7057/1029/5270/5274/5054/710/1509/1893/83464/8434/2896/7077/1471/4035/4067/23385/8996/5641/10892/9451/6714/57333/64065/334/80758/64115/7076/2934/26355/65018"
"GO:0071478","cellular response to radiation",150,-0.514276586868134,-1.64625439310143,0.0188679245283019,0.0725877192982456,0.0431671283471838,1136,"tags=19%, list=9%, signal=17%","1965/10276/83695/56339/26155/2547/23028/4869/7520/10856/675/10714/64710/25896/142/63979/5111/1894/10635/3014/580/5424/672/5888/993/641/55872/9212"
"GO:0006898","receptor-mediated endocytosis",186,0.501917683076774,1.64573513271062,0.0232558139534884,0.0725877192982456,0.0431671283471838,1934,"tags=23%, list=15%, signal=20%","6424/133/4908/9829/7448/1803/1191/5054/201176/3482/4035/23396/4043/975/967/9094/440400/23154/9463/7037/950/7436/9863/567/1212/84896/22943/88455/821/928/7422/1601/57720/1174/5898/20/90416/23011/2017/6642/58191/22848/3676"
"GO:0032259","methylation",189,-0.495787979118279,-1.64567503966874,0.0172413793103448,0.0725877192982456,0.0431671283471838,3569,"tags=53%, list=27%, signal=40%","79133/54904/11180/399818/64324/10196/2593/57721/133383/25917/10400/56980/221143/56257/55209/79918/81627/158234/51603/55621/221078/117246/114826/27292/1789/9869/3028/7799/80745/63976/63977/23463/93587/11107/9836/9757/51111/387893/24140/2122/84705/84787/10498/63935/55178/127253/5110/29081/60487/55152/10436/29890/1787/23378/79979/54496/207/51611/64863/54931/6633/79813/79922/138199/92342/96764/4507/25821/93166/64216/51106/6419/28989/25840/3276/64783/79624/91801/56339/51574/10419/55170/6636/283742/7172/6637/6635/10785/51805/54482/79723/6628/6632/84444/2091/7298/6839/56978/7468/1786/2146"
"GO:0006986","response to unfolded protein",125,0.511198867334364,1.64556176692344,0.0192307692307692,0.0725877192982456,0.0431671283471838,2754,"tags=42%, list=21%, signal=34%","7057/57414/10133/7466/11080/57724/26353/595/153222/92305/30001/55741/267/3300/9451/1649/90993/27348/51768/79668/27248/10273/23471/3315/22926/26608/10956/3297/3338/65992/51283/23645/9531/23071/5770/468/10488/2081/79139/11153/79956/467/153090/84236/51528/8440/3305/22824/5610/3337/7009/56965/9709"
"GO:0031667","response to nutrient levels",374,0.456929851978203,1.64517407602449,0.0212765957446809,0.0725877192982456,0.0431671283471838,1864,"tags=21%, list=14%, signal=18%","9227/56603/5122/130399/7425/58528/80763/133/5563/9518/4982/2621/6751/56477/445/2629/81631/27072/6715/5164/19/151556/123/84557/26100/5287/9451/1312/664/1649/10325/6714/5289/3920/2729/154743/9463/411/53349/7037/9839/5465/22941/2180/133746/23417/201163/8897/3141/8408/143686/6513/51422/3988/7421/11345/55062/26608/7532/3297/585/4303/5595/5251/96459/56681/5770/54828/468/55364/10367/56270/23367/5565/122622/5587/51100"
"GO:0099504","synaptic vesicle cycle",159,0.489097510017934,1.64254797572996,0.02,0.0725877192982456,0.0431671283471838,2358,"tags=29%, list=18%, signal=24%","785/9829/535/10159/23396/63908/9581/84961/9885/57555/10239/127262/6809/6812/57465/5289/529/523/80331/51606/6844/22930/537/1212/9751/5663/9296/526/821/7879/9550/57617/8775/274/9815/114781/1020/26503/673/10497/528/8943/284697/28964/6813/160"
"GO:0009261","ribonucleotide catabolic process",103,0.553069285530724,1.64002052969703,0.02,0.0725877192982456,0.0431671283471838,2345,"tags=33%, list=18%, signal=27%","9615/272/5563/5208/2026/7345/83440/6714/5230/226/5223/5465/57103/201163/5236/51422/3988/230/22978/5211/5663/5213/3939/53343/79873/7167/3099/5315/51341/339123/2821/57089/26471/28964"
"GO:0019722","calcium-mediated signaling",120,0.504277916153036,1.63657844295657,0.0192307692307692,0.0725877192982456,0.0431671283471838,3449,"tags=38%, list=26%, signal=29%","51778/1827/53373/5164/5621/1760/3708/2946/9451/127262/775/576/121665/6548/29995/57192/5598/5026/5311/444/10645/5587/9446/683/3709/2932/9104/1756/3064/5170/5025/6444/10519/4137/54795/5335/1012/351/10725/10269/817/11261/55784/219931/2280/55151"
"GO:0099177","regulation of trans-synaptic signaling",309,0.463692605549988,1.6365610020249,0.0227272727272727,0.0725877192982456,0.0431671283471838,1380,"tags=16%, list=10%, signal=14%","3786/4747/785/4915/7425/4908/7439/5270/50944/9145/8878/4130/27067/27185/5621/1760/23385/9581/84961/57142/5641/23096/57555/2534/127262/253980/6809/6812/23154/57465/9463/818/22883/6844/22941/22930/22839/5786/9215/7779/5327/9746/84896/65018/5663/22943/26012/29"
"GO:0050804","modulation of chemical synaptic transmission",308,0.464419740702556,1.63575532846574,0.0232558139534884,0.0725877192982456,0.0431671283471838,1380,"tags=16%, list=10%, signal=14%","3786/4747/785/4915/7425/4908/7439/5270/50944/9145/8878/4130/27067/27185/5621/1760/23385/9581/84961/57142/5641/23096/57555/2534/127262/253980/6809/6812/23154/57465/9463/818/22883/6844/22941/22930/22839/5786/9215/7779/5327/9746/84896/65018/5663/22943/26012/29"
"GO:0051495","positive regulation of cytoskeleton organization",151,-0.492266854886035,-1.62846022884423,0.0192307692307692,0.0725877192982456,0.0431671283471838,1203,"tags=13%, list=9%, signal=12%","1027/55755/10163/85459/9793/23580/4233/29109/5216/55704/23636/163786/55835/84722/6491/220134/29899/10733/10615/9212"
"GO:0015748","organophosphate ester transport",120,0.528725608366479,1.6266906933867,0.0208333333333333,0.0725877192982456,0.0431671283471838,1584,"tags=22%, list=12%, signal=20%","5243/285973/21/57724/114882/19/10087/10079/215/57205/9885/79085/5205/55343/291/950/81037/10650/284439/10057/4363/10577/55186/92579/51228/374868/8036"
"GO:0051338","regulation of transferase activity",402,-0.447122578189133,-1.62217650116014,0.0181818181818182,0.0725877192982456,0.0431671283471838,1565,"tags=18%, list=12%, signal=17%","11232/406948/4361/5925/8091/9555/6188/79643/1032/10527/9088/4092/1856/5859/1027/8815/9349/84062/84313/57826/7186/64793/29950/11284/56647/10459/9933/6187/3320/6125/2547/4869/7026/5292/79075/6201/54969/7520/3192/55704/4216/23636/7515/5569/5982/27338/5111/55732/63922/1894/5985/84722/2013/5983/5933/2146/993/5984/9928/1033/26271/4085/11065/9134/22974/990/641/63967/995/5347/1031/1062/991"
"GO:0072523","purine-containing compound catabolic process",125,0.507427681832013,1.62079752526712,0.0169491525423729,0.0725877192982456,0.0431671283471838,1849,"tags=26%, list=14%, signal=22%","9615/22875/272/5563/5208/2026/215/7345/83440/6714/5230/226/5223/5465/57103/23417/201163/5236/128486/51422/3988/230/22978/5211/5663/5213/3939/53343/79873/7167/3099/5315"
"GO:0099003","vesicle-mediated transport in synapse",185,0.476528068235053,1.61812083762412,0.0208333333333333,0.0725877192982456,0.0431671283471838,2358,"tags=29%, list=18%, signal=24%","785/9829/535/10159/23396/63908/9581/84961/9885/57555/10239/127262/6809/6812/23154/57465/5289/529/523/80331/51606/22883/6844/22930/537/1212/9751/84896/5663/9296/526/821/7879/5898/9550/57617/8775/274/9815/114781/22848/1020/26503/80852/673/10497/528/8943/284697/4193/28964/6813/160"
"GO:0032787","monocarboxylic acid metabolic process",414,0.458790071817479,1.61541922293117,0.0238095238095238,0.0725877192982456,0.0431671283471838,2592,"tags=28%, list=20%, signal=23%","56603/2571/5563/9518/157506/1571/427/80221/3995/23659/18/220/5208/3425/51390/3423/5164/2026/113612/59342/5830/5165/2946/51141/3073/215/55501/9885/1312/347862/7345/3029/5205/3074/83440/376497/6714/5230/29940/226/221955/9123/5191/26090/2052/5163/5223/284439/5465/51/2180/57103/35/23352/8816/23417/9663/201163/3141/5264/4864/3417/5236/55902/51422/3988/11343/686/230/3712/5211/5663/4259/1891/23175/5213/51099/51094/3939/60481/2170/7167/5740/3099/9200/5565/5315/6535/79777/51341/5581/285440/5828/8824/10005/339123/2821/114876/9536/231/219743/9104/3295/9942/26471/28964/1384/5194/65985/2110/160428/27163/4967/22937/83667/4199/25953"
"GO:0042129","regulation of T cell proliferation",101,0.523680983749867,1.61354516302423,0.0192307692307692,0.0725877192982456,0.0431671283471838,1514,"tags=19%, list=11%, signal=17%","6352/7784/1029/3133/5621/975/3105/604/4179/80381/80762/7037/64115/8744/1051/80380/10673/6654/1739"
"GO:0007276","gamete generation",479,-0.447944341112001,-1.61278601604429,0.015625,0.0725877192982456,0.0431671283471838,799,"tags=12%, list=6%, signal=12%","7802/51574/54875/8607/7130/10664/348235/5501/22994/166378/4957/10657/5889/675/4436/10155/84930/4603/78995/163786/26528/55706/2956/2176/3021/63979/1636/116832/5050/1909/994/29781/2189/84515/3014/9319/83990/145508/29127/220134/81930/6790/26271/55723/9133/139886/9232/2177/259266/2175/3148/221150/995/7272/7153/5347/23397/10403/57082"
"GO:0035967","cellular response to topologically incorrect protein",102,0.506420466499969,1.61183004191337,0.0227272727272727,0.0725877192982456,0.0431671283471838,2382,"tags=38%, list=18%, signal=32%","57414/10133/7466/26353/595/153222/30001/55741/267/9451/1649/90993/51768/79668/27248/23352/10273/22926/79982/26608/10956/55284/3297/65992/51283/23645/9531/5770/468/10488/2081/79139/11153/79956/54788/467/153090/84236/8440"
"GO:0098727","maintenance of cell number",150,-0.500632871547234,-1.61007279447144,0.0181818181818182,0.0725877192982456,0.0431671283471838,2038,"tags=26%, list=15%, signal=22%","84376/9274/3622/4851/60/26354/2624/123169/7004/5928/8091/1994/1977/54623/3280/4781/22823/6944/5108/6597/27097/6602/56339/55183/3066/6599/23137/51593/6598/5931/86/2176/9126/8243/80312/26147/2146/2177/259266"
